Target_Dev_Family,Target_Dev,BRAM,DSP,FF,LUT,BRAM_18K_avail,DSP48E_avail,FF_avail,LUT_avail,BRAM_18K_RATIO,DSP48E_RATIO,FF_RATIO,LUT_RATIO,Target_CP,Estimated_CP,Clock_Uncertainty,DSP_BRAM_18K,DSP_DSP48E,DSP_FF,DSP_LUT,EXP_BRAM_18K,EXP_DSP48E,EXP_FF,EXP_LUT,FIFO_BRAM_18K,FIFO_DSP48E,FIFO_FF,FIFO_LUT,MEM_BRAM_18K,MEM_DSP48E,MEM_FF,MEM_LUT,MUX_BRAM_18K,MUX_DSP48E,MUX_FF,MUX_LUT,REG_BRAM_18K,REG_DSP48E,REG_FF,REG_LUT,MEM_WORDS_TOTAL,MEM_BITS_TOTAL,MEM_BANKS_TOTAL,MEM_TOTAL_TOTAL,MUX_INSIZE_TOTAL,MUX_BITWIDTH_TOTAL,MUX_TOTALBITS_TOTAL,mul_op_lut,mul_op_ff,mul_op_dsp,add_op_lut,add_op_ff,add_op_dsp,sub_op_lut,sub_op_ff,sub_op_dsp,or_op_lut,or_op_ff,or_op_dsp,and_op_lut,and_op_ff,and_op_dsp,xor_op_lut,xor_op_ff,xor_op_dsp,shl_op_lut,shl_op_ff,shl_op_dsp,lshr_op_lut,lshr_op_ff,lshr_op_dsp,ashr_op_lut,ashr_op_ff,ashr_op_dsp,ctlz_op_lut,ctlz_op_ff,ctlz_op_dsp,cttz_op_lut,cttz_op_ff,cttz_op_dsp,icmp_op_lut,icmp_op_ff,icmp_op_dsp,select_op_lut,select_op_ff,select_op_dsp,mul_sum,add_sum,sub_sum,or_sum,and_sum,xor_sum,shl_sum,lshr_sum,ashr_sum,ctlz_sum,cttz_sum,icmp_sum,select_sum,dexp_lut,dexp_ff,dexp_dsp,dexp_bram,ext_lut,ext_ff,ext_dsp,ext_bram,fsub_lut,fsub_ff,fsub_dsp,fsub_bram,srem_lut,srem_ff,srem_dsp,srem_bram,frem_lut,frem_ff,frem_dsp,frem_bram,dmul_lut,dmul_ff,dmul_dsp,dmul_bram,urem_lut,urem_ff,urem_dsp,urem_bram,fmul_lut,fmul_ff,fmul_dsp,fmul_bram,frecip_lut,frecip_ff,frecip_dsp,frecip_bram,dsqrt_lut,dsqrt_ff,dsqrt_dsp,dsqrt_bram,drem_lut,drem_ff,drem_dsp,drem_bram,others_lut,others_ff,others_dsp,others_bram,icmp_lut,icmp_ff,icmp_dsp,icmp_bram,fsqrt_lut,fsqrt_ff,fsqrt_dsp,fsqrt_bram,dsub_lut,dsub_ff,dsub_dsp,dsub_bram,ddiv_lut,ddiv_ff,ddiv_dsp,ddiv_bram,sub_lut,sub_ff,sub_dsp,sub_bram,lshr_lut,lshr_ff,lshr_dsp,lshr_bram,sdiv_lut,sdiv_ff,sdiv_dsp,sdiv_bram,dadd_lut,dadd_ff,dadd_dsp,dadd_bram,vectors_lut,vectors_ff,vectors_dsp,vectors_bram,frsqrt_lut,frsqrt_ff,frsqrt_dsp,frsqrt_bram,mux_lut,mux_ff,mux_dsp,mux_bram,fcmp_lut,fcmp_ff,fcmp_dsp,fcmp_bram,drecip_lut,drecip_ff,drecip_dsp,drecip_bram,add_lut,add_ff,add_dsp,add_bram,fdiv_lut,fdiv_ff,fdiv_dsp,fdiv_bram,dcmp_lut,dcmp_ff,dcmp_dsp,dcmp_bram,drsqrt_lut,drsqrt_ff,drsqrt_dsp,drsqrt_bram,fadd_lut,fadd_ff,fadd_dsp,fadd_bram,mul_lut,mul_ff,mul_dsp,mul_bram,udiv_lut,udiv_ff,udiv_dsp,udiv_bram,shl_lut,shl_ff,shl_dsp,shl_bram,ashr_lut,ashr_ff,ashr_dsp,ashr_bram,CP_lsynth,LUT_lsynth,FF_lsynth,DSP_lsynth,BRAM_lsynth,SRL_lsynth,CP_impl,SLICE_impl,LUT_impl,FF_impl,DSP_impl,BRAM_impl,SRL_impl,Design_Path,Main_Report_Path,Design_Index
0,0,2,0,748,720,1590,1260,728400,364200,0.001257862,0,0.001026908,0.001976936,3,6.32,0.38,0,0,0,0,0,0,0,496,0,0,0,0,2,0,0,0,0,0,0,224,0,0,748,0,256,64,1,16384,47,312,814,0,0,0,290,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,64,0,0,0,234,0,0,1,4,0,0,0,0,0,272,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.298,483,459,0,1,0,3.047,185,423,465,0,1,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/MachSuite/bfs/queue/bfs_syn_dev_virtex7_cp_3.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/MachSuite/bfs/queue/bfs_syn_dev_virtex7_cp_3.prj/solution/syn/report/bfs_csynth.rpt,1
3,4,2,0,816,734,650,600,202800,101400,0.003076923,0,0.004023669,0.007238659,2,3.53,0.25,0,0,0,0,0,0,0,516,0,0,0,0,2,0,64,0,0,0,0,218,0,0,752,0,256,64,1,16384,51,312,818,0,0,0,290,0,0,0,0,0,0,0,0,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,64,0,0,0,234,0,0,1,4,0,0,0,0,0,272,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.739,489,527,0,1,0,3.249,191,432,537,0,1,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/MachSuite/bfs/queue/bfs_syn_dev_xc7k160tfbg484-2_cp_2.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/MachSuite/bfs/queue/bfs_syn_dev_xc7k160tfbg484-2_cp_2.prj/solution/syn/report/bfs_csynth.rpt,1
0,0,2,0,516,714,1590,1260,728400,364200,0.001257862,0,0.000708402,0.001960461,5,6.32,0.62,0,0,0,0,0,0,0,496,0,0,0,0,2,0,0,0,0,0,0,218,0,0,516,0,256,64,1,16384,45,312,812,0,0,0,290,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,64,0,0,0,234,0,0,1,4,0,0,0,0,0,272,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.547,437,340,0,1,0,3.95,139,374,340,0,1,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/MachSuite/bfs/queue/bfs_syn_dev_virtex7_cp_5.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/MachSuite/bfs/queue/bfs_syn_dev_virtex7_cp_5.prj/solution/syn/report/bfs_csynth.rpt,1
1,1,2,0,516,734,280,220,106400,53200,0.007142857,0,0.004849624,0.013796992,5,7.24,0.62,0,0,0,0,0,0,0,516,0,0,0,0,2,0,0,0,0,0,0,218,0,0,516,0,256,64,1,16384,45,312,812,0,0,0,290,0,0,0,0,0,0,0,0,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,64,0,0,0,234,0,0,1,4,0,0,0,0,0,272,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.177,449,340,0,1,0,4.898,143,385,340,0,1,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/MachSuite/bfs/queue/bfs_syn_dev_zynq_cp_5.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/MachSuite/bfs/queue/bfs_syn_dev_zynq_cp_5.prj/solution/syn/report/bfs_csynth.rpt,1
3,4,2,0,516,710,650,600,202800,101400,0.003076923,0,0.002544379,0.007001972,5,5.89,0.62,0,0,0,0,0,0,0,516,0,0,0,0,2,0,0,0,0,0,0,194,0,0,516,0,256,64,1,16384,45,312,812,0,0,0,290,0,0,0,0,0,0,0,0,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,64,0,0,0,234,0,0,1,4,0,0,0,0,0,272,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.988,437,340,0,1,0,4.144,136,374,340,0,1,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/MachSuite/bfs/queue/bfs_syn_dev_xc7k160tfbg484-2_cp_5.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/MachSuite/bfs/queue/bfs_syn_dev_xc7k160tfbg484-2_cp_5.prj/solution/syn/report/bfs_csynth.rpt,1
3,4,2,0,610,718,650,600,202800,101400,0.003076923,0,0.00300789,0.007080868,3,5.89,0.38,0,0,0,0,0,0,0,516,0,0,0,0,2,0,0,0,0,0,0,202,0,0,610,0,256,64,1,16384,47,312,814,0,0,0,290,0,0,0,0,0,0,0,0,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,64,0,0,0,234,0,0,1,4,0,0,0,0,0,272,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.739,480,434,0,1,0,2.994,178,417,440,0,1,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/MachSuite/bfs/queue/bfs_syn_dev_xc7k160tfbg484-2_cp_3.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/MachSuite/bfs/queue/bfs_syn_dev_xc7k160tfbg484-2_cp_3.prj/solution/syn/report/bfs_csynth.rpt,1
1,1,2,0,321,734,280,220,106400,53200,0.007142857,0,0.003016917,0.013796992,10,8.46,1.25,0,0,0,0,0,0,0,516,0,0,0,0,2,0,0,0,0,0,0,218,0,0,321,0,256,64,1,16384,44,311,814,0,0,0,290,0,0,0,0,0,0,0,0,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,64,0,0,0,234,0,0,1,4,0,0,0,0,0,272,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.535,431,257,0,1,0,6.378,130,367,257,0,1,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/MachSuite/bfs/queue/bfs_syn_dev_zynq_cp_10.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/MachSuite/bfs/queue/bfs_syn_dev_zynq_cp_10.prj/solution/syn/report/bfs_csynth.rpt,1
0,0,2,0,321,714,1590,1260,728400,364200,0.001257862,0,0.000440692,0.001960461,10,6.77,1.25,0,0,0,0,0,0,0,496,0,0,0,0,2,0,0,0,0,0,0,218,0,0,321,0,256,64,1,16384,44,311,814,0,0,0,290,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,64,0,0,0,234,0,0,1,4,0,0,0,0,0,272,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55,432,257,0,1,0,5.126,141,369,257,0,1,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/MachSuite/bfs/queue/bfs_syn_dev_virtex7_cp_10.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/MachSuite/bfs/queue/bfs_syn_dev_virtex7_cp_10.prj/solution/syn/report/bfs_csynth.rpt,1
3,4,2,0,321,705,650,600,202800,101400,0.003076923,0,0.00158284,0.006952663,10,6.26,1.25,0,0,0,0,0,0,0,516,0,0,0,0,2,0,0,0,0,0,0,189,0,0,321,0,256,64,1,16384,44,311,814,0,0,0,290,0,0,0,0,0,0,0,0,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,64,0,0,0,234,0,0,1,4,0,0,0,0,0,272,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.991,432,257,0,1,0,4.962,133,368,257,0,1,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/MachSuite/bfs/queue/bfs_syn_dev_xc7k160tfbg484-2_cp_10.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/MachSuite/bfs/queue/bfs_syn_dev_xc7k160tfbg484-2_cp_10.prj/solution/syn/report/bfs_csynth.rpt,1
2,3,2,0,385,714,270,240,126800,63400,0.007407407,0,0.003036278,0.01126183,10,8.12,1.25,0,0,0,0,0,0,0,496,0,0,0,0,2,0,0,0,0,0,0,218,0,0,385,0,256,64,1,16384,44,311,814,0,0,0,290,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,64,0,0,0,234,0,0,1,4,0,0,0,0,0,272,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.233,427,321,0,1,0,6.585,132,364,321,0,1,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/MachSuite/bfs/queue/bfs_syn_dev_artix7_cp_10.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/MachSuite/bfs/queue/bfs_syn_dev_artix7_cp_10.prj/solution/syn/report/bfs_csynth.rpt,1
2,3,0,0,910,570,270,240,126800,63400,0,0,0.007176656,0.008990536,3,2.67,0.38,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,106,0,0,186,0,0,0,0,0,22,32,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.803,402,798,0,0,17,2.527,196,359,786,0,0,12,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/specpipe/histogram/histogram_syn_dev_artix7_cp_3.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/specpipe/histogram/histogram_syn_dev_artix7_cp_3.prj/solution/syn/report/histogram_csynth.rpt,2
1,1,0,0,979,769,280,220,106400,53200,0,0,0.009201128,0.014454887,2,2.77,0.25,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,122,0,0,190,0,0,0,0,0,26,32,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.945,443,861,0,0,29,2.521,207,392,849,0,0,19,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/specpipe/histogram/histogram_syn_dev_zynq_cp_2.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/specpipe/histogram/histogram_syn_dev_zynq_cp_2.prj/solution/syn/report/histogram_csynth.rpt,2
0,0,0,0,977,603,1590,1260,728400,364200,0,0,0.001341296,0.001655684,2,1.97,0.25,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,122,0,0,190,0,0,0,0,0,26,32,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,443,861,0,0,29,1.561,207,391,848,0,0,18,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/specpipe/histogram/histogram_syn_dev_virtex7_cp_2.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/specpipe/histogram/histogram_syn_dev_virtex7_cp_2.prj/solution/syn/report/histogram_csynth.rpt,2
1,1,0,0,979,769,280,220,106400,53200,0,0,0.009201128,0.014454887,1,2.77,0.12,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,122,0,0,190,0,0,0,0,0,26,32,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.945,443,861,0,0,29,2.486,210,393,852,0,0,19,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/specpipe/histogram/histogram_syn_dev_zynq_cp_1.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/specpipe/histogram/histogram_syn_dev_zynq_cp_1.prj/solution/syn/report/histogram_csynth.rpt,2
2,3,0,0,975,601,270,240,126800,63400,0,0,0.007689274,0.009479495,1,2.67,0.12,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,122,0,0,190,0,0,0,0,0,26,32,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.803,443,861,0,0,29,2.475,207,390,851,0,0,18,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/specpipe/histogram/histogram_syn_dev_artix7_cp_1.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/specpipe/histogram/histogram_syn_dev_artix7_cp_1.prj/solution/syn/report/histogram_csynth.rpt,2
2,3,0,0,975,601,270,240,126800,63400,0,0,0.007689274,0.009479495,2,2.67,0.25,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,122,0,0,190,0,0,0,0,0,26,32,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.803,443,861,0,0,29,2.427,201,393,854,0,0,19,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/specpipe/histogram/histogram_syn_dev_artix7_cp_2.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/specpipe/histogram/histogram_syn_dev_artix7_cp_2.prj/solution/syn/report/histogram_csynth.rpt,2
0,0,0,0,977,603,1590,1260,728400,364200,0,0,0.001341296,0.001655684,1,1.97,0.12,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,122,0,0,190,0,0,0,0,0,26,32,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,443,861,0,0,29,1.617,215,394,868,0,0,19,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/specpipe/histogram/histogram_syn_dev_virtex7_cp_1.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/specpipe/histogram/histogram_syn_dev_virtex7_cp_1.prj/solution/syn/report/histogram_csynth.rpt,2
